Fecha,Provincia,Marca,Venta Total,Iva,Sub Total
2024-08-25,Cotopaxi,American Deli,23485.09,3522.76,19962.33
2024-08-26,Cotopaxi,American Deli,21154.96,3173.24,17981.72
2024-08-27,Cotopaxi,American Deli,26907.09,4036.06,22871.03
2024-08-28,Cotopaxi,American Deli,16141.69,2421.25,13720.44
2024-08-29,Cotopaxi,American Deli,24844.04,3726.61,21117.43
2024-08-30,Cotopaxi,American Deli,22980.94,3447.14,19533.8
2024-08-31,Cotopaxi,American Deli,16910.84,2536.63,14374.21
2024-09-01,Cotopaxi,American Deli,18023.31,2703.5,15319.81
2024-09-02,Cotopaxi,American Deli,20049.53,3007.43,17042.1
2024-09-03,Cotopaxi,American Deli,27528.73,4129.31,23399.42
2024-09-04,Cotopaxi,American Deli,29425.56,4413.83,25011.73
2024-09-05,Cotopaxi,American Deli,22280.04,3342.01,18938.03
2024-09-06,Cotopaxi,American Deli,30404.36,4560.65,25843.71
2024-09-07,Cotopaxi,American Deli,24766.59,3714.99,21051.6
2024-09-08,Cotopaxi,American Deli,29113.37,4367.01,24746.36
2024-09-09,Cotopaxi,American Deli,17444.63,2616.69,14827.94
2024-09-10,Cotopaxi,American Deli,17016.58,2552.49,14464.09
2024-09-11,Cotopaxi,American Deli,17208.5,2581.28,14627.22
2024-09-12,Cotopaxi,American Deli,29886.67,4483.0,25403.67
2024-09-13,Cotopaxi,American Deli,25920.2,3888.03,22032.17
2024-09-14,Cotopaxi,American Deli,25228.16,3784.22,21443.94
2024-09-15,Cotopaxi,American Deli,25087.19,3763.08,21324.11
2024-09-16,Cotopaxi,American Deli,18376.74,2756.51,15620.23
2024-09-17,Cotopaxi,American Deli,23302.81,3495.42,19807.39
2024-09-18,Cotopaxi,American Deli,25707.89,3856.18,21851.71
2024-09-19,Cotopaxi,American Deli,19912.3,2986.84,16925.46
2024-09-20,Cotopaxi,American Deli,18096.76,2714.51,15382.25
2024-09-21,Cotopaxi,American Deli,30368.45,4555.27,25813.18
2024-09-22,Cotopaxi,American Deli,17201.1,2580.16,14620.94
2024-09-23,Cotopaxi,American Deli,20553.15,3082.97,17470.18
2024-09-24,Cotopaxi,American Deli,20883.2,3132.48,17750.72
2024-09-25,Cotopaxi,American Deli,24850.64,3727.6,21123.04
2024-09-26,Cotopaxi,American Deli,21620.98,3243.15,18377.83
2024-09-27,Cotopaxi,American Deli,28349.6,4252.44,24097.16
2024-09-28,Cotopaxi,American Deli,21550.94,3232.64,18318.3
2024-09-29,Cotopaxi,American Deli,17544.17,2631.63,14912.54
2024-09-30,Cotopaxi,American Deli,24606.43,3690.96,20915.47
2024-10-01,Cotopaxi,American Deli,17483.54,2622.53,14861.01
2024-10-02,Cotopaxi,American Deli,26821.63,4023.24,22798.39
2024-10-03,Cotopaxi,American Deli,23516.53,3527.48,19989.05
2024-10-04,Cotopaxi,American Deli,16186.77,2428.02,13758.75
2024-10-05,Cotopaxi,American Deli,30167.32,4525.1,25642.22
2024-10-06,Cotopaxi,American Deli,18286.55,2742.98,15543.57
2024-10-07,Cotopaxi,American Deli,25937.02,3890.55,22046.47
2024-10-08,Cotopaxi,American Deli,23583.91,3537.59,20046.32
2024-10-09,Cotopaxi,American Deli,23730.17,3559.53,20170.64
2024-10-10,Cotopaxi,American Deli,20678.5,3101.78,17576.72
2024-10-11,Cotopaxi,American Deli,20573.7,3086.05,17487.65
2024-10-12,Cotopaxi,American Deli,16574.26,2486.14,14088.12
2024-10-13,Cotopaxi,American Deli,28673.07,4300.96,24372.11
2024-10-14,Cotopaxi,American Deli,24040.69,3606.1,20434.59
2024-10-15,Cotopaxi,American Deli,22851.8,3427.77,19424.03
2024-10-16,Cotopaxi,American Deli,23010.69,3451.6,19559.09
2024-10-17,Cotopaxi,American Deli,29893.93,4484.09,25409.84
2024-10-18,Cotopaxi,American Deli,27386.6,4107.99,23278.61
2024-10-19,Cotopaxi,American Deli,25040.22,3756.03,21284.19
2024-10-20,Cotopaxi,American Deli,18998.51,2849.78,16148.73
2024-10-21,Cotopaxi,American Deli,30467.94,4570.19,25897.75
2024-10-22,Cotopaxi,American Deli,24996.36,3749.45,21246.91
2024-10-23,Cotopaxi,American Deli,27410.45,4111.57,23298.88
2024-10-24,Cotopaxi,American Deli,27827.64,4174.15,23653.49
2024-10-25,Cotopaxi,American Deli,24923.7,3738.55,21185.15
2024-10-26,Cotopaxi,American Deli,30010.24,4501.54,25508.7
2024-10-27,Cotopaxi,American Deli,27823.28,4173.49,23649.79
2024-10-28,Cotopaxi,American Deli,17239.88,2585.98,14653.9
2024-10-29,Cotopaxi,American Deli,21079.75,3161.96,17917.79
2024-10-30,Cotopaxi,American Deli,20965.61,3144.84,17820.77
2024-10-31,Cotopaxi,American Deli,28434.95,4265.24,24169.71
2024-11-01,Cotopaxi,American Deli,24338.38,3650.76,20687.62
2024-11-02,Cotopaxi,American Deli,18918.06,2837.71,16080.35
2024-11-03,Cotopaxi,American Deli,16018.1,2402.72,13615.38
2024-11-04,Cotopaxi,American Deli,26802.0,4020.3,22781.7
2024-11-05,Cotopaxi,American Deli,29096.53,4364.48,24732.05
2024-11-06,Cotopaxi,American Deli,19282.96,2892.44,16390.52
2024-11-07,Cotopaxi,American Deli,24928.99,3739.35,21189.64
2024-11-08,Cotopaxi,American Deli,16536.23,2480.43,14055.8
2024-11-09,Cotopaxi,American Deli,26560.55,3984.08,22576.47
2024-11-10,Cotopaxi,American Deli,28863.32,4329.5,24533.82
2024-11-11,Cotopaxi,American Deli,30665.7,4599.85,26065.85
2024-11-12,Cotopaxi,American Deli,26478.46,3971.77,22506.69
2024-11-13,Cotopaxi,American Deli,19225.47,2883.82,16341.65
2024-11-14,Cotopaxi,American Deli,15448.3,2317.24,13131.06
2024-11-15,Cotopaxi,American Deli,16437.6,2465.64,13971.96
2024-11-16,Cotopaxi,American Deli,20392.35,3058.85,17333.5
2024-11-17,Cotopaxi,American Deli,22538.47,3380.77,19157.7
2024-11-18,Cotopaxi,American Deli,24967.43,3745.11,21222.32
2024-11-19,Cotopaxi,American Deli,28042.74,4206.41,23836.33
2024-11-20,Cotopaxi,American Deli,17764.87,2664.73,15100.14
2024-11-21,Cotopaxi,American Deli,23456.77,3518.52,19938.25
2024-11-22,Cotopaxi,American Deli,23144.6,3471.69,19672.91
2024-11-23,Cotopaxi,American Deli,26666.01,3999.9,22666.11
2024-11-24,Cotopaxi,American Deli,20514.36,3077.15,17437.21
2024-11-25,Cotopaxi,American Deli,17659.74,2648.96,15010.78
2024-11-26,Cotopaxi,American Deli,23089.48,3463.42,19626.06
2024-11-27,Cotopaxi,American Deli,23595.48,3539.32,20056.16
2024-11-28,Cotopaxi,American Deli,28623.58,4293.54,24330.04
2024-11-29,Cotopaxi,American Deli,16661.3,2499.19,14162.11
2024-11-30,Cotopaxi,American Deli,23494.34,3524.15,19970.19
2024-12-01,Cotopaxi,American Deli,27864.68,4179.7,23684.98
2024-12-02,Cotopaxi,American Deli,26414.16,3962.12,22452.04
2024-12-03,Cotopaxi,American Deli,15867.02,2380.05,13486.97
2024-12-04,Cotopaxi,American Deli,25339.16,3800.87,21538.29
2024-12-05,Cotopaxi,American Deli,29768.84,4465.33,25303.51
2024-12-06,Cotopaxi,American Deli,24188.17,3628.23,20559.94
2024-12-07,Cotopaxi,American Deli,16774.05,2516.11,14257.94
2024-12-08,Cotopaxi,American Deli,19864.16,2979.62,16884.54
2024-12-09,Cotopaxi,American Deli,24289.52,3643.43,20646.09
2024-12-10,Cotopaxi,American Deli,28553.11,4282.97,24270.14
2024-12-11,Cotopaxi,American Deli,29826.61,4473.99,25352.62
2024-12-12,Cotopaxi,American Deli,22302.94,3345.44,18957.5
2024-12-13,Cotopaxi,American Deli,22104.22,3315.63,18788.59
2024-12-14,Cotopaxi,American Deli,26443.34,3966.5,22476.84
2024-12-15,Cotopaxi,American Deli,19003.74,2850.56,16153.18
2024-12-16,Cotopaxi,American Deli,27176.85,4076.53,23100.32
2024-12-17,Cotopaxi,American Deli,24639.29,3695.89,20943.4
2024-12-18,Cotopaxi,American Deli,26455.59,3968.34,22487.25
2024-12-19,Cotopaxi,American Deli,23241.66,3486.25,19755.41
2024-12-20,Cotopaxi,American Deli,28577.86,4286.68,24291.18
2024-12-21,Cotopaxi,American Deli,15508.27,2326.24,13182.03
2024-12-22,Cotopaxi,American Deli,20036.41,3005.46,17030.95
2024-12-23,Cotopaxi,American Deli,17331.84,2599.78,14732.06
2024-12-24,Cotopaxi,American Deli,16844.28,2526.64,14317.64
2024-12-25,Cotopaxi,American Deli,22550.94,3382.64,19168.3
2024-12-26,Cotopaxi,American Deli,30225.17,4533.78,25691.39
2024-12-27,Cotopaxi,American Deli,28405.28,4260.79,24144.49
2024-12-28,Cotopaxi,American Deli,15905.94,2385.89,13520.05
2024-12-29,Cotopaxi,American Deli,22561.51,3384.23,19177.28
2024-12-30,Cotopaxi,American Deli,22574.17,3386.13,19188.04
2024-01-01,Cotopaxi,Menestras del Negro,17796.14,2669.42,15126.72
2024-01-02,Cotopaxi,Menestras del Negro,21133.79,3170.07,17963.72
2024-01-03,Cotopaxi,Menestras del Negro,23851.87,3577.78,20274.09
2024-01-04,Cotopaxi,Menestras del Negro,24813.04,3721.96,21091.08
2024-01-05,Cotopaxi,Menestras del Negro,27313.31,4097.0,23216.31
2024-01-06,Cotopaxi,Menestras del Negro,24206.71,3631.01,20575.7
2024-01-07,Cotopaxi,Menestras del Negro,16520.35,2478.05,14042.3
2024-01-08,Cotopaxi,Menestras del Negro,26851.52,4027.73,22823.79
2024-01-09,Cotopaxi,Menestras del Negro,27252.77,4087.92,23164.85
2024-01-10,Cotopaxi,Menestras del Negro,21263.07,3189.46,18073.61
2024-01-11,Cotopaxi,Menestras del Negro,19646.53,2946.98,16699.55
2024-01-12,Cotopaxi,Menestras del Negro,24486.73,3673.01,20813.72
2024-01-13,Cotopaxi,Menestras del Negro,24625.99,3693.9,20932.09
2024-01-14,Cotopaxi,Menestras del Negro,16547.33,2482.1,14065.23
2024-01-15,Cotopaxi,Menestras del Negro,29786.19,4467.93,25318.26
2024-01-16,Cotopaxi,Menestras del Negro,26726.58,4008.99,22717.59
2024-01-17,Cotopaxi,Menestras del Negro,16425.65,2463.85,13961.8
2024-01-18,Cotopaxi,Menestras del Negro,15999.31,2399.9,13599.41
2024-01-19,Cotopaxi,Menestras del Negro,21467.77,3220.17,18247.6
2024-01-20,Cotopaxi,Menestras del Negro,20987.01,3148.05,17838.96
2024-01-21,Cotopaxi,Menestras del Negro,25692.5,3853.88,21838.62
2024-01-22,Cotopaxi,Menestras del Negro,21662.14,3249.32,18412.82
2024-01-23,Cotopaxi,Menestras del Negro,17713.72,2657.06,15056.66
2024-01-24,Cotopaxi,Menestras del Negro,18628.45,2794.27,15834.18
2024-01-25,Cotopaxi,Menestras del Negro,29476.7,4421.51,25055.19
2024-01-26,Cotopaxi,Menestras del Negro,17764.64,2664.7,15099.94
2024-01-27,Cotopaxi,Menestras del Negro,21930.38,3289.56,18640.82
2024-01-28,Cotopaxi,Menestras del Negro,15505.6,2325.84,13179.76
2024-01-29,Cotopaxi,Menestras del Negro,20748.49,3112.27,17636.22
2024-01-30,Cotopaxi,Menestras del Negro,23319.24,3497.89,19821.35
2024-01-31,Cotopaxi,Menestras del Negro,28134.04,4220.11,23913.93
2024-02-01,Cotopaxi,Menestras del Negro,28668.33,4300.25,24368.08
2024-02-02,Cotopaxi,Menestras del Negro,19180.52,2877.08,16303.44
2024-02-03,Cotopaxi,Menestras del Negro,20330.65,3049.6,17281.05
2024-02-04,Cotopaxi,Menestras del Negro,27547.5,4132.12,23415.38
2024-02-05,Cotopaxi,Menestras del Negro,17285.53,2592.83,14692.7
2024-02-06,Cotopaxi,Menestras del Negro,25836.0,3875.4,21960.6
2024-02-07,Cotopaxi,Menestras del Negro,24392.12,3658.82,20733.3
2024-02-08,Cotopaxi,Menestras del Negro,29694.9,4454.23,25240.67
2024-02-09,Cotopaxi,Menestras del Negro,20209.06,3031.36,17177.7
2024-02-10,Cotopaxi,Menestras del Negro,22057.92,3308.69,18749.23
2024-02-11,Cotopaxi,Menestras del Negro,28669.05,4300.36,24368.69
2024-02-12,Cotopaxi,Menestras del Negro,23792.43,3568.86,20223.57
2024-02-13,Cotopaxi,Menestras del Negro,18606.62,2790.99,15815.63
2024-02-14,Cotopaxi,Menestras del Negro,24326.96,3649.04,20677.92
2024-02-15,Cotopaxi,Menestras del Negro,25752.11,3862.82,21889.29
2024-02-16,Cotopaxi,Menestras del Negro,19680.27,2952.04,16728.23
2024-02-17,Cotopaxi,Menestras del Negro,20449.2,3067.38,17381.82
2024-02-18,Cotopaxi,Menestras del Negro,28142.0,4221.3,23920.7
2024-02-19,Cotopaxi,Menestras del Negro,25648.9,3847.34,21801.56
2024-02-20,Cotopaxi,Menestras del Negro,17494.23,2624.13,14870.1
2024-02-21,Cotopaxi,Menestras del Negro,17188.09,2578.21,14609.88
2024-02-22,Cotopaxi,Menestras del Negro,16108.69,2416.3,13692.39
2024-02-23,Cotopaxi,Menestras del Negro,15477.45,2321.62,13155.83
2024-02-24,Cotopaxi,Menestras del Negro,22754.84,3413.23,19341.61
2024-02-25,Cotopaxi,Menestras del Negro,22047.94,3307.19,18740.75
2024-02-26,Cotopaxi,Menestras del Negro,28505.78,4275.87,24229.91
2024-02-27,Cotopaxi,Menestras del Negro,19276.8,2891.52,16385.28
2024-02-28,Cotopaxi,Menestras del Negro,25946.41,3891.96,22054.45
2024-02-29,Cotopaxi,Menestras del Negro,17941.55,2691.23,15250.32
2024-03-01,Cotopaxi,Menestras del Negro,18688.51,2803.28,15885.23
2024-03-02,Cotopaxi,Menestras del Negro,26888.54,4033.28,22855.26
2024-03-03,Cotopaxi,Menestras del Negro,27619.9,4142.98,23476.92
2024-03-04,Cotopaxi,Menestras del Negro,27547.95,4132.19,23415.76
2024-03-05,Cotopaxi,Menestras del Negro,15703.86,2355.58,13348.28
2024-03-06,Cotopaxi,Menestras del Negro,29171.86,4375.78,24796.08
2024-03-07,Cotopaxi,Menestras del Negro,17245.14,2586.77,14658.37
2024-03-08,Cotopaxi,Menestras del Negro,16783.78,2517.57,14266.21
2024-03-09,Cotopaxi,Menestras del Negro,29069.41,4360.41,24709.0
2024-03-10,Cotopaxi,Menestras del Negro,19025.51,2853.83,16171.68
2024-03-11,Cotopaxi,Menestras del Negro,23722.35,3558.35,20164.0
2024-03-12,Cotopaxi,Menestras del Negro,23992.11,3598.82,20393.29
2024-03-13,Cotopaxi,Menestras del Negro,23788.08,3568.21,20219.87
2024-03-14,Cotopaxi,Menestras del Negro,26872.76,4030.91,22841.85
2024-03-15,Cotopaxi,Menestras del Negro,24589.67,3688.45,20901.22
2024-03-16,Cotopaxi,Menestras del Negro,23869.4,3580.41,20288.99
2024-03-17,Cotopaxi,Menestras del Negro,24466.2,3669.93,20796.27
2024-03-18,Cotopaxi,Menestras del Negro,24276.58,3641.49,20635.09
2024-03-19,Cotopaxi,Menestras del Negro,21163.28,3174.49,17988.79
2024-03-20,Cotopaxi,Menestras del Negro,17275.3,2591.29,14684.01
2024-03-21,Cotopaxi,Menestras del Negro,17202.63,2580.39,14622.24
2024-03-22,Cotopaxi,Menestras del Negro,15505.8,2325.87,13179.93
2024-03-23,Cotopaxi,Menestras del Negro,24069.68,3610.45,20459.23
2024-03-24,Cotopaxi,Menestras del Negro,16976.78,2546.52,14430.26
2024-03-25,Cotopaxi,Menestras del Negro,28207.99,4231.2,23976.79
2024-03-26,Cotopaxi,Menestras del Negro,30007.29,4501.09,25506.2
2024-03-27,Cotopaxi,Menestras del Negro,23176.42,3476.46,19699.96
2024-03-28,Cotopaxi,Menestras del Negro,26687.24,4003.09,22684.15
2024-03-29,Cotopaxi,Menestras del Negro,25129.84,3769.48,21360.36
2024-03-30,Cotopaxi,Menestras del Negro,26505.01,3975.75,22529.26
2024-03-31,Cotopaxi,Menestras del Negro,19094.7,2864.2,16230.5
2024-04-01,Cotopaxi,Menestras del Negro,23131.58,3469.74,19661.84
2024-04-02,Cotopaxi,Menestras del Negro,21830.8,3274.62,18556.18
2024-04-03,Cotopaxi,Menestras del Negro,26228.03,3934.2,22293.83
2024-04-04,Cotopaxi,Menestras del Negro,25048.52,3757.28,21291.24
2024-04-05,Cotopaxi,Menestras del Negro,28867.37,4330.11,24537.26
2024-04-06,Cotopaxi,Menestras del Negro,29597.7,4439.65,25158.05
2024-04-07,Cotopaxi,Menestras del Negro,18306.56,2745.98,15560.58
2024-04-08,Cotopaxi,Menestras del Negro,20450.03,3067.5,17382.53
2024-04-09,Cotopaxi,Menestras del Negro,17397.25,2609.59,14787.66
2024-04-10,Cotopaxi,Menestras del Negro,29182.77,4377.42,24805.35
2024-04-11,Cotopaxi,Menestras del Negro,27914.63,4187.19,23727.44
2024-04-12,Cotopaxi,Menestras del Negro,20488.2,3073.23,17414.97
2024-04-13,Cotopaxi,Menestras del Negro,22521.6,3378.24,19143.36
2024-04-14,Cotopaxi,Menestras del Negro,18841.62,2826.24,16015.38
2024-04-15,Cotopaxi,Menestras del Negro,19919.48,2987.92,16931.56
2024-04-16,Cotopaxi,Menestras del Negro,16150.75,2422.61,13728.14
2024-04-17,Cotopaxi,Menestras del Negro,28087.4,4213.11,23874.29
2024-04-18,Cotopaxi,Menestras del Negro,20954.99,3143.25,17811.74
2024-04-19,Cotopaxi,Menestras del Negro,15579.77,2336.97,13242.8
2024-04-20,Cotopaxi,Menestras del Negro,26403.46,3960.52,22442.94
2024-04-21,Cotopaxi,Menestras del Negro,22621.3,3393.19,19228.11
2024-04-22,Cotopaxi,Menestras del Negro,28918.54,4337.78,24580.76
2024-04-23,Cotopaxi,Menestras del Negro,27385.27,4107.79,23277.48
2024-04-24,Cotopaxi,Menestras del Negro,22672.87,3400.93,19271.94
2024-04-25,Cotopaxi,Menestras del Negro,19820.51,2973.08,16847.43
2024-04-26,Cotopaxi,Menestras del Negro,22169.74,3325.46,18844.28
2024-04-27,Cotopaxi,Menestras del Negro,15389.56,2308.43,13081.13
2024-04-28,Cotopaxi,Menestras del Negro,30568.5,4585.27,25983.23
2024-04-29,Cotopaxi,Menestras del Negro,28726.76,4309.01,24417.75
2024-04-30,Cotopaxi,Menestras del Negro,16974.0,2546.1,14427.9
2024-05-01,Cotopaxi,Menestras del Negro,21240.05,3186.01,18054.04
2024-05-02,Cotopaxi,Menestras del Negro,20147.84,3022.18,17125.66
2024-05-03,Cotopaxi,Menestras del Negro,29015.91,4352.39,24663.52
2024-05-04,Cotopaxi,Menestras del Negro,22118.96,3317.84,18801.12
2024-05-05,Cotopaxi,Menestras del Negro,20502.53,3075.38,17427.15
2024-05-06,Cotopaxi,Menestras del Negro,27140.98,4071.15,23069.83
2024-05-07,Cotopaxi,Menestras del Negro,17462.41,2619.36,14843.05
2024-05-08,Cotopaxi,Menestras del Negro,28740.16,4311.02,24429.14
2024-05-09,Cotopaxi,Menestras del Negro,19869.75,2980.46,16889.29
2024-05-10,Cotopaxi,Menestras del Negro,29156.58,4373.49,24783.09
2024-05-11,Cotopaxi,Menestras del Negro,29760.68,4464.1,25296.58
2024-05-12,Cotopaxi,Menestras del Negro,17176.66,2576.5,14600.16
2024-05-13,Cotopaxi,Menestras del Negro,25205.35,3780.8,21424.55
2024-05-14,Cotopaxi,Menestras del Negro,29751.2,4462.68,25288.52
2024-05-15,Cotopaxi,Menestras del Negro,19081.69,2862.25,16219.44
2024-05-16,Cotopaxi,Menestras del Negro,17329.9,2599.49,14730.41
2024-05-17,Cotopaxi,Menestras del Negro,26883.45,4032.52,22850.93
2024-05-18,Cotopaxi,Menestras del Negro,21493.79,3224.07,18269.72
2024-05-19,Cotopaxi,Menestras del Negro,18974.52,2846.18,16128.34
2024-05-20,Cotopaxi,Menestras del Negro,17120.61,2568.09,14552.52
2024-05-21,Cotopaxi,Menestras del Negro,21951.1,3292.66,18658.44
2024-05-22,Cotopaxi,Menestras del Negro,23340.09,3501.01,19839.08
2024-05-23,Cotopaxi,Menestras del Negro,30609.03,4591.35,26017.68
2024-05-24,Cotopaxi,Menestras del Negro,27437.78,4115.67,23322.11
2024-05-25,Cotopaxi,Menestras del Negro,26868.71,4030.31,22838.4
2024-05-26,Cotopaxi,Menestras del Negro,20172.84,3025.93,17146.91
2024-05-27,Cotopaxi,Menestras del Negro,23229.39,3484.41,19744.98
2024-05-28,Cotopaxi,Menestras del Negro,20202.52,3030.38,17172.14
2024-05-29,Cotopaxi,Menestras del Negro,29684.45,4452.67,25231.78
2024-05-30,Cotopaxi,Menestras del Negro,18875.57,2831.34,16044.23
2024-05-31,Cotopaxi,Menestras del Negro,23354.33,3503.15,19851.18
2024-06-01,Cotopaxi,Menestras del Negro,29551.08,4432.66,25118.42
2024-06-02,Cotopaxi,Menestras del Negro,25648.67,3847.3,21801.37
2024-06-03,Cotopaxi,Menestras del Negro,18507.42,2776.11,15731.31
2024-06-04,Cotopaxi,Menestras del Negro,25063.53,3759.53,21304.0
2024-06-05,Cotopaxi,Menestras del Negro,26629.1,3994.36,22634.74
2024-06-06,Cotopaxi,Menestras del Negro,19783.44,2967.52,16815.92
2024-06-07,Cotopaxi,Menestras del Negro,22505.94,3375.89,19130.05
2024-06-08,Cotopaxi,Menestras del Negro,24492.98,3673.95,20819.03
2024-06-09,Cotopaxi,Menestras del Negro,22821.5,3423.22,19398.28
2024-06-10,Cotopaxi,Menestras del Negro,21652.86,3247.93,18404.93
2024-06-11,Cotopaxi,Menestras del Negro,15736.98,2360.55,13376.43
2024-06-12,Cotopaxi,Menestras del Negro,29166.78,4375.02,24791.76
2024-06-13,Cotopaxi,Menestras del Negro,26767.02,4015.05,22751.97
2024-06-14,Cotopaxi,Menestras del Negro,27032.15,4054.82,22977.33
2024-06-15,Cotopaxi,Menestras del Negro,23626.1,3543.91,20082.19
2024-06-16,Cotopaxi,Menestras del Negro,25866.31,3879.95,21986.36
2024-06-17,Cotopaxi,Menestras del Negro,25973.85,3896.08,22077.77
2024-06-18,Cotopaxi,Menestras del Negro,17165.3,2574.79,14590.51
2024-06-19,Cotopaxi,Menestras del Negro,27402.07,4110.31,23291.76
2024-06-20,Cotopaxi,Menestras del Negro,26958.9,4043.84,22915.06
2024-06-21,Cotopaxi,Menestras del Negro,16150.99,2422.65,13728.34
2024-06-22,Cotopaxi,Menestras del Negro,15703.39,2355.51,13347.88
2024-06-23,Cotopaxi,Menestras del Negro,26503.33,3975.5,22527.83
2024-06-24,Cotopaxi,Menestras del Negro,22405.48,3360.82,19044.66
2024-06-25,Cotopaxi,Menestras del Negro,15586.1,2337.91,13248.19
2024-06-26,Cotopaxi,Menestras del Negro,29133.98,4370.1,24763.88
2024-06-27,Cotopaxi,Menestras del Negro,23492.3,3523.84,19968.46
2024-06-28,Cotopaxi,Menestras del Negro,29485.52,4422.83,25062.69
2024-06-29,Cotopaxi,Menestras del Negro,18362.72,2754.41,15608.31
2024-06-30,Cotopaxi,Menestras del Negro,26711.77,4006.77,22705.0
2024-07-01,Cotopaxi,Menestras del Negro,17882.31,2682.35,15199.96
2024-07-02,Cotopaxi,Menestras del Negro,24219.11,3632.87,20586.24
2024-07-03,Cotopaxi,Menestras del Negro,19421.13,2913.17,16507.96
2024-07-04,Cotopaxi,Menestras del Negro,29265.77,4389.87,24875.9
2024-07-05,Cotopaxi,Menestras del Negro,16622.65,2493.4,14129.25
2024-07-06,Cotopaxi,Menestras del Negro,15481.5,2322.22,13159.28
2024-07-07,Cotopaxi,Menestras del Negro,16245.5,2436.82,13808.68
2024-07-08,Cotopaxi,Menestras del Negro,24435.22,3665.28,20769.94
2024-07-09,Cotopaxi,Menestras del Negro,22003.87,3300.58,18703.29
2024-07-10,Cotopaxi,Menestras del Negro,28127.64,4219.15,23908.49
2024-07-11,Cotopaxi,Menestras del Negro,28454.47,4268.17,24186.3
2024-07-12,Cotopaxi,Menestras del Negro,26513.5,3977.02,22536.48
2024-07-13,Cotopaxi,Menestras del Negro,23186.74,3478.01,19708.73
2024-07-14,Cotopaxi,Menestras del Negro,17789.03,2668.35,15120.68
2024-07-15,Cotopaxi,Menestras del Negro,21250.89,3187.63,18063.26
2024-07-16,Cotopaxi,Menestras del Negro,19175.82,2876.37,16299.45
2024-07-17,Cotopaxi,Menestras del Negro,30039.37,4505.91,25533.46
2024-07-18,Cotopaxi,Menestras del Negro,29576.19,4436.43,25139.76
2024-07-19,Cotopaxi,Menestras del Negro,19775.66,2966.35,16809.31
2024-07-20,Cotopaxi,Menestras del Negro,19086.79,2863.02,16223.77
2024-07-21,Cotopaxi,Menestras del Negro,16986.74,2548.01,14438.73
2024-07-22,Cotopaxi,Menestras del Negro,19400.46,2910.07,16490.39
2024-07-23,Cotopaxi,Menestras del Negro,16180.19,2427.03,13753.16
2024-07-24,Cotopaxi,Menestras del Negro,19394.44,2909.17,16485.27
2024-07-25,Cotopaxi,Menestras del Negro,18517.08,2777.56,15739.52
2024-07-26,Cotopaxi,Menestras del Negro,28446.02,4266.9,24179.12
2024-07-27,Cotopaxi,Menestras del Negro,29144.68,4371.7,24772.98
2024-07-28,Cotopaxi,Menestras del Negro,25184.75,3777.71,21407.04
2024-07-29,Cotopaxi,Menestras del Negro,29364.36,4404.65,24959.71
2024-07-30,Cotopaxi,Menestras del Negro,22571.72,3385.76,19185.96
2024-07-31,Cotopaxi,Menestras del Negro,17850.52,2677.58,15172.94
2024-08-01,Cotopaxi,Menestras del Negro,16548.6,2482.29,14066.31
2024-08-02,Cotopaxi,Menestras del Negro,16282.75,2442.41,13840.34
2024-08-03,Cotopaxi,Menestras del Negro,28915.74,4337.36,24578.38
2024-08-04,Cotopaxi,Menestras del Negro,24906.74,3736.01,21170.73
2024-08-05,Cotopaxi,Menestras del Negro,22685.07,3402.76,19282.31
